"date_of_interest","cases","count","areas"
"05/01/2020","DEATH_COUNT_7DAY_AVG",68,"BK"
"05/01/2020","ALL_DEATH_COUNT_7DAY_AVG",83,"BK"
"05/01/2020","CASE_COUNT",240,"MN"
"05/01/2020","PROBABLE_CASE_COUNT",5,"MN"
"05/01/2020","HOSPITALIZED_COUNT",33,"MN"
"05/01/2020","DEATH_COUNT",24,"MN"
"05/01/2020","PROBABLE_DEATH_COUNT",5,"MN"
"05/01/2020","CASE_COUNT_7DAY_AVG",230,"MN"
"05/01/2020","PROBABLE_CASE_COUNT_7DAY_AVG",6,"MN"
"05/01/2020","ALL_CASE_COUNT_7DAY_AVG",236,"MN"
"05/01/2020","HOSPITALIZED_COUNT_7DAY_AVG",45,"MN"
"05/01/2020","DEATH_COUNT_7DAY_AVG",33,"MN"
"05/01/2020","ALL_DEATH_COUNT_7DAY_AVG",39,"MN"
"05/01/2020","CASE_COUNT",622,"QN"
"05/01/2020","PROBABLE_CASE_COUNT",6,"QN"
"05/01/2020","HOSPITALIZED_COUNT",82,"QN"
"05/01/2020","DEATH_COUNT",77,"QN"
"05/01/2020","PROBABLE_DEATH_COUNT",6,"QN"
"05/01/2020","CASE_COUNT_7DAY_AVG",628,"QN"
"05/01/2020","PROBABLE_CASE_COUNT_7DAY_AVG",9,"QN"
"05/01/2020","ALL_CASE_COUNT_7DAY_AVG",637,"QN"
"05/01/2020","HOSPITALIZED_COUNT_7DAY_AVG",93,"QN"
"05/01/2020","DEATH_COUNT_7DAY_AVG",80,"QN"
"05/01/2020","ALL_DEATH_COUNT_7DAY_AVG",89,"QN"
"05/01/2020","CASE_COUNT",78,"SI"
"05/01/2020","PROBABLE_CASE_COUNT",6,"SI"
"05/01/2020","HOSPITALIZED_COUNT",13,"SI"
"05/01/2020","DEATH_COUNT",8,"SI"
"05/01/2020","PROBABLE_DEATH_COUNT",6,"SI"
"05/01/2020","CASE_COUNT_7DAY_AVG",100,"SI"
"05/01/2020","PROBABLE_CASE_COUNT_7DAY_AVG",3,"SI"
"05/01/2020","ALL_CASE_COUNT_7DAY_AVG",103,"SI"
"05/01/2020","HOSPITALIZED_COUNT_7DAY_AVG",16,"SI"
"05/01/2020","DEATH_COUNT_7DAY_AVG",9,"SI"
"05/01/2020","ALL_DEATH_COUNT_7DAY_AVG",12,"SI"
"05/02/2020","CASE_COUNT",263,"BX"
"05/02/2020","PROBABLE_CASE_COUNT",6,"BX"
"05/02/2020","HOSPITALIZED_COUNT",51,"BX"
"05/02/2020","DEATH_COUNT",49,"BX"
"05/02/2020","PROBABLE_DEATH_COUNT",6,"BX"
"05/02/2020","CASE_COUNT_7DAY_AVG",452,"BX"
"05/02/2020","PROBABLE_CASE_COUNT_7DAY_AVG",8,"BX"
"05/02/2020","ALL_CASE_COUNT_7DAY_AVG",460,"BX"
"05/02/2020","HOSPITALIZED_COUNT_7DAY_AVG",74,"BX"
"05/02/2020","DEATH_COUNT_7DAY_AVG",49,"BX"
"05/02/2020","ALL_DEATH_COUNT_7DAY_AVG",57,"BX"
"05/02/2020","CASE_COUNT",263,"BK"
"05/02/2020","PROBABLE_CASE_COUNT",14,"BK"
"05/02/2020","HOSPITALIZED_COUNT",53,"BK"
"05/02/2020","DEATH_COUNT",45,"BK"
"05/02/2020","PROBABLE_DEATH_COUNT",14,"BK"
"05/02/2020","CASE_COUNT_7DAY_AVG",527,"BK"
"05/02/2020","PROBABLE_CASE_COUNT_7DAY_AVG",14,"BK"
"05/02/2020","ALL_CASE_COUNT_7DAY_AVG",542,"BK"
"05/02/2020","HOSPITALIZED_COUNT_7DAY_AVG",78,"BK"
"05/02/2020","DEATH_COUNT_7DAY_AVG",63,"BK"
"05/02/2020","ALL_DEATH_COUNT_7DAY_AVG",77,"BK"
"05/02/2020","CASE_COUNT",138,"MN"
"05/02/2020","PROBABLE_CASE_COUNT",5,"MN"
"05/02/2020","HOSPITALIZED_COUNT",23,"MN"
"05/02/2020","DEATH_COUNT",22,"MN"
"05/02/2020","PROBABLE_DEATH_COUNT",5,"MN"
"05/02/2020","CASE_COUNT_7DAY_AVG",229,"MN"
"05/02/2020","PROBABLE_CASE_COUNT_7DAY_AVG",6,"MN"
"05/02/2020","ALL_CASE_COUNT_7DAY_AVG",235,"MN"
"05/02/2020","HOSPITALIZED_COUNT_7DAY_AVG",42,"MN"
"05/02/2020","DEATH_COUNT_7DAY_AVG",30,"MN"
"05/02/2020","ALL_DEATH_COUNT_7DAY_AVG",36,"MN"
"05/02/2020","CASE_COUNT",333,"QN"
"05/02/2020","PROBABLE_CASE_COUNT",7,"QN"
"05/02/2020","HOSPITALIZED_COUNT",64,"QN"
"05/02/2020","DEATH_COUNT",61,"QN"
"05/02/2020","PROBABLE_DEATH_COUNT",7,"QN"
"05/02/2020","CASE_COUNT_7DAY_AVG",598,"QN"
"05/02/2020","PROBABLE_CASE_COUNT_7DAY_AVG",7,"QN"
"05/02/2020","ALL_CASE_COUNT_7DAY_AVG",606,"QN"
"05/02/2020","HOSPITALIZED_COUNT_7DAY_AVG",89,"QN"
"05/02/2020","DEATH_COUNT_7DAY_AVG",77,"QN"
"05/02/2020","ALL_DEATH_COUNT_7DAY_AVG",84,"QN"
"05/02/2020","CASE_COUNT",61,"SI"
"05/02/2020","PROBABLE_CASE_COUNT",1,"SI"
"05/02/2020","HOSPITALIZED_COUNT",18,"SI"
"05/02/2020","DEATH_COUNT",12,"SI"
"05/02/2020","PROBABLE_DEATH_COUNT",1,"SI"
"05/02/2020","CASE_COUNT_7DAY_AVG",97,"SI"
"05/02/2020","PROBABLE_CASE_COUNT_7DAY_AVG",3,"SI"
"05/02/2020","ALL_CASE_COUNT_7DAY_AVG",99,"SI"
"05/02/2020","HOSPITALIZED_COUNT_7DAY_AVG",15,"SI"
"05/02/2020","DEATH_COUNT_7DAY_AVG",10,"SI"
"05/02/2020","ALL_DEATH_COUNT_7DAY_AVG",12,"SI"
"05/03/2020","CASE_COUNT",153,"BX"
"05/03/2020","PROBABLE_CASE_COUNT",5,"BX"
"05/03/2020","HOSPITALIZED_COUNT",44,"BX"
"05/03/2020","DEATH_COUNT",27,"BX"
"05/03/2020","PROBABLE_DEATH_COUNT",5,"BX"
"05/03/2020","CASE_COUNT_7DAY_AVG",446,"BX"
"05/03/2020","PROBABLE_CASE_COUNT_7DAY_AVG",7,"BX"
"05/03/2020","ALL_CASE_COUNT_7DAY_AVG",453,"BX"
"05/03/2020","HOSPITALIZED_COUNT_7DAY_AVG",69,"BX"
"05/03/2020","DEATH_COUNT_7DAY_AVG",45,"BX"
"05/03/2020","ALL_DEATH_COUNT_7DAY_AVG",52,"BX"
"05/03/2020","CASE_COUNT",245,"BK"
"05/03/2020","PROBABLE_CASE_COUNT",12,"BK"
"05/03/2020","HOSPITALIZED_COUNT",58,"BK"
"05/03/2020","DEATH_COUNT",45,"BK"
"05/03/2020","PROBABLE_DEATH_COUNT",12,"BK"
"05/03/2020","CASE_COUNT_7DAY_AVG",515,"BK"
"05/03/2020","PROBABLE_CASE_COUNT_7DAY_AVG",13,"BK"
"05/03/2020","ALL_CASE_COUNT_7DAY_AVG",528,"BK"
"05/03/2020","HOSPITALIZED_COUNT_7DAY_AVG",76,"BK"
"05/03/2020","DEATH_COUNT_7DAY_AVG",61,"BK"
"05/03/2020","ALL_DEATH_COUNT_7DAY_AVG",74,"BK"
"05/03/2020","CASE_COUNT",103,"MN"
"05/03/2020","PROBABLE_CASE_COUNT",3,"MN"
"05/03/2020","HOSPITALIZED_COUNT",33,"MN"
"05/03/2020","DEATH_COUNT",35,"MN"
"05/03/2020","PROBABLE_DEATH_COUNT",3,"MN"
"05/03/2020","CASE_COUNT_7DAY_AVG",230,"MN"
"05/03/2020","PROBABLE_CASE_COUNT_7DAY_AVG",4,"MN"
"05/03/2020","ALL_CASE_COUNT_7DAY_AVG",234,"MN"
"05/03/2020","HOSPITALIZED_COUNT_7DAY_AVG",40,"MN"
"05/03/2020","DEATH_COUNT_7DAY_AVG",30,"MN"
"05/03/2020","ALL_DEATH_COUNT_7DAY_AVG",35,"MN"
"05/03/2020","CASE_COUNT",251,"QN"
"05/03/2020","PROBABLE_CASE_COUNT",7,"QN"
"05/03/2020","HOSPITALIZED_COUNT",70,"QN"
"05/03/2020","DEATH_COUNT",55,"QN"
"05/03/2020","PROBABLE_DEATH_COUNT",7,"QN"
"05/03/2020","CASE_COUNT_7DAY_AVG",587,"QN"
"05/03/2020","PROBABLE_CASE_COUNT_7DAY_AVG",7,"QN"
"05/03/2020","ALL_CASE_COUNT_7DAY_AVG",594,"QN"
"05/03/2020","HOSPITALIZED_COUNT_7DAY_AVG",85,"QN"
"05/03/2020","DEATH_COUNT_7DAY_AVG",72,"QN"
"05/03/2020","ALL_DEATH_COUNT_7DAY_AVG",79,"QN"
"05/03/2020","CASE_COUNT",35,"SI"
"05/03/2020","PROBABLE_CASE_COUNT",1,"SI"
"05/03/2020","HOSPITALIZED_COUNT",13,"SI"
"05/03/2020","DEATH_COUNT",15,"SI"
"05/03/2020","PROBABLE_DEATH_COUNT",1,"SI"
"05/03/2020","CASE_COUNT_7DAY_AVG",95,"SI"
"05/03/2020","PROBABLE_CASE_COUNT_7DAY_AVG",2,"SI"
"05/03/2020","ALL_CASE_COUNT_7DAY_AVG",97,"SI"
"05/03/2020","HOSPITALIZED_COUNT_7DAY_AVG",15,"SI"
"05/03/2020","DEATH_COUNT_7DAY_AVG",11,"SI"
"05/03/2020","ALL_DEATH_COUNT_7DAY_AVG",13,"SI"
"05/04/2020","CASE_COUNT",349,"BX"
"05/04/2020","PROBABLE_CASE_COUNT",6,"BX"
"05/04/2020","HOSPITALIZED_COUNT",58,"BX"
"05/04/2020","DEATH_COUNT",33,"BX"
"05/04/2020","PROBABLE_DEATH_COUNT",6,"BX"
"05/04/2020","CASE_COUNT_7DAY_AVG",417,"BX"
"05/04/2020","PROBABLE_CASE_COUNT_7DAY_AVG",6,"BX"
"05/04/2020","ALL_CASE_COUNT_7DAY_AVG",424,"BX"
"05/04/2020","HOSPITALIZED_COUNT_7DAY_AVG",64,"BX"
"05/04/2020","DEATH_COUNT_7DAY_AVG",42,"BX"
"05/04/2020","ALL_DEATH_COUNT_7DAY_AVG",48,"BX"
"05/04/2020","CASE_COUNT",461,"BK"
"05/04/2020","PROBABLE_CASE_COUNT",10,"BK"
"05/04/2020","HOSPITALIZED_COUNT",73,"BK"
"05/04/2020","DEATH_COUNT",42,"BK"
"05/04/2020","PROBABLE_DEATH_COUNT",10,"BK"
"05/04/2020","CASE_COUNT_7DAY_AVG",494,"BK"
"05/04/2020","PROBABLE_CASE_COUNT_7DAY_AVG",12,"BK"
"05/04/2020","ALL_CASE_COUNT_7DAY_AVG",506,"BK"
"05/04/2020","HOSPITALIZED_COUNT_7DAY_AVG",73,"BK"
"05/04/2020","DEATH_COUNT_7DAY_AVG",54,"BK"
"05/04/2020","ALL_DEATH_COUNT_7DAY_AVG",66,"BK"
"05/04/2020","CASE_COUNT",214,"MN"
"05/04/2020","PROBABLE_CASE_COUNT",10,"MN"
"05/04/2020","HOSPITALIZED_COUNT",38,"MN"
"05/04/2020","DEATH_COUNT",19,"MN"
"05/04/2020","PROBABLE_DEATH_COUNT",10,"MN"
"05/04/2020","CASE_COUNT_7DAY_AVG",217,"MN"
"05/04/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"MN"
"05/04/2020","ALL_CASE_COUNT_7DAY_AVG",222,"MN"
"05/04/2020","HOSPITALIZED_COUNT_7DAY_AVG",37,"MN"
"05/04/2020","DEATH_COUNT_7DAY_AVG",29,"MN"
"05/04/2020","ALL_DEATH_COUNT_7DAY_AVG",34,"MN"
"05/04/2020","CASE_COUNT",437,"QN"
"05/04/2020","PROBABLE_CASE_COUNT",4,"QN"
"05/04/2020","HOSPITALIZED_COUNT",60,"QN"
"05/04/2020","DEATH_COUNT",55,"QN"
"05/04/2020","PROBABLE_DEATH_COUNT",4,"QN"
"05/04/2020","CASE_COUNT_7DAY_AVG",546,"QN"
"05/04/2020","PROBABLE_CASE_COUNT_7DAY_AVG",7,"QN"
"05/04/2020","ALL_CASE_COUNT_7DAY_AVG",553,"QN"
"05/04/2020","HOSPITALIZED_COUNT_7DAY_AVG",78,"QN"
"05/04/2020","DEATH_COUNT_7DAY_AVG",67,"QN"
"05/04/2020","ALL_DEATH_COUNT_7DAY_AVG",74,"QN"
"05/04/2020","CASE_COUNT",89,"SI"
"05/04/2020","PROBABLE_CASE_COUNT",4,"SI"
"05/04/2020","HOSPITALIZED_COUNT",14,"SI"
"05/04/2020","DEATH_COUNT",8,"SI"
"05/04/2020","PROBABLE_DEATH_COUNT",4,"SI"
"05/04/2020","CASE_COUNT_7DAY_AVG",92,"SI"
"05/04/2020","PROBABLE_CASE_COUNT_7DAY_AVG",2,"SI"
"05/04/2020","ALL_CASE_COUNT_7DAY_AVG",95,"SI"
"05/04/2020","HOSPITALIZED_COUNT_7DAY_AVG",14,"SI"
"05/04/2020","DEATH_COUNT_7DAY_AVG",11,"SI"
"05/04/2020","ALL_DEATH_COUNT_7DAY_AVG",13,"SI"
"05/05/2020","CASE_COUNT",294,"BX"
"05/05/2020","PROBABLE_CASE_COUNT",2,"BX"
"05/05/2020","HOSPITALIZED_COUNT",64,"BX"
"05/05/2020","DEATH_COUNT",26,"BX"
"05/05/2020","PROBABLE_DEATH_COUNT",2,"BX"
"05/05/2020","CASE_COUNT_7DAY_AVG",364,"BX"
"05/05/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"BX"
"05/05/2020","ALL_CASE_COUNT_7DAY_AVG",369,"BX"
"05/05/2020","HOSPITALIZED_COUNT_7DAY_AVG",61,"BX"
"05/05/2020","DEATH_COUNT_7DAY_AVG",38,"BX"
"05/05/2020","ALL_DEATH_COUNT_7DAY_AVG",43,"BX"
"05/05/2020","CASE_COUNT",432,"BK"
"05/05/2020","PROBABLE_CASE_COUNT",7,"BK"
"05/05/2020","HOSPITALIZED_COUNT",66,"BK"
"05/05/2020","DEATH_COUNT",49,"BK"
"05/05/2020","PROBABLE_DEATH_COUNT",7,"BK"
"05/05/2020","CASE_COUNT_7DAY_AVG",454,"BK"
"05/05/2020","PROBABLE_CASE_COUNT_7DAY_AVG",12,"BK"
"05/05/2020","ALL_CASE_COUNT_7DAY_AVG",466,"BK"
"05/05/2020","HOSPITALIZED_COUNT_7DAY_AVG",69,"BK"
"05/05/2020","DEATH_COUNT_7DAY_AVG",53,"BK"
"05/05/2020","ALL_DEATH_COUNT_7DAY_AVG",65,"BK"
"05/05/2020","CASE_COUNT",242,"MN"
"05/05/2020","PROBABLE_CASE_COUNT",2,"MN"
"05/05/2020","HOSPITALIZED_COUNT",26,"MN"
"05/05/2020","DEATH_COUNT",18,"MN"
"05/05/2020","PROBABLE_DEATH_COUNT",2,"MN"
"05/05/2020","CASE_COUNT_7DAY_AVG",206,"MN"
"05/05/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"MN"
"05/05/2020","ALL_CASE_COUNT_7DAY_AVG",210,"MN"
"05/05/2020","HOSPITALIZED_COUNT_7DAY_AVG",33,"MN"
"05/05/2020","DEATH_COUNT_7DAY_AVG",26,"MN"
"05/05/2020","ALL_DEATH_COUNT_7DAY_AVG",31,"MN"
"05/05/2020","CASE_COUNT",462,"QN"
"05/05/2020","PROBABLE_CASE_COUNT",5,"QN"
"05/05/2020","HOSPITALIZED_COUNT",49,"QN"
"05/05/2020","DEATH_COUNT",46,"QN"
"05/05/2020","PROBABLE_DEATH_COUNT",5,"QN"
"05/05/2020","CASE_COUNT_7DAY_AVG",484,"QN"
"05/05/2020","PROBABLE_CASE_COUNT_7DAY_AVG",6,"QN"
"05/05/2020","ALL_CASE_COUNT_7DAY_AVG",490,"QN"
"05/05/2020","HOSPITALIZED_COUNT_7DAY_AVG",70,"QN"
"05/05/2020","DEATH_COUNT_7DAY_AVG",63,"QN"
"05/05/2020","ALL_DEATH_COUNT_7DAY_AVG",69,"QN"
"05/05/2020","CASE_COUNT",82,"SI"
"05/05/2020","PROBABLE_CASE_COUNT",0,"SI"
"05/05/2020","HOSPITALIZED_COUNT",11,"SI"
"05/05/2020","DEATH_COUNT",12,"SI"
"05/05/2020","PROBABLE_DEATH_COUNT",0,"SI"
"05/05/2020","CASE_COUNT_7DAY_AVG",86,"SI"
"05/05/2020","PROBABLE_CASE_COUNT_7DAY_AVG",2,"SI"
"05/05/2020","ALL_CASE_COUNT_7DAY_AVG",88,"SI"
"05/05/2020","HOSPITALIZED_COUNT_7DAY_AVG",13,"SI"
"05/05/2020","DEATH_COUNT_7DAY_AVG",11,"SI"
"05/05/2020","ALL_DEATH_COUNT_7DAY_AVG",14,"SI"
"05/06/2020","CASE_COUNT",279,"BX"
"05/06/2020","PROBABLE_CASE_COUNT",9,"BX"
"05/06/2020","HOSPITALIZED_COUNT",56,"BX"
"05/06/2020","DEATH_COUNT",29,"BX"
"05/06/2020","PROBABLE_DEATH_COUNT",9,"BX"
"05/06/2020","CASE_COUNT_7DAY_AVG",324,"BX"
"05/06/2020","PROBABLE_CASE_COUNT_7DAY_AVG",6,"BX"
"05/06/2020","ALL_CASE_COUNT_7DAY_AVG",330,"BX"
"05/06/2020","HOSPITALIZED_COUNT_7DAY_AVG",58,"BX"
"05/06/2020","DEATH_COUNT_7DAY_AVG",36,"BX"
"05/06/2020","ALL_DEATH_COUNT_7DAY_AVG",42,"BX"
"05/06/2020","CASE_COUNT",450,"BK"
"05/06/2020","PROBABLE_CASE_COUNT",15,"BK"
"05/06/2020","HOSPITALIZED_COUNT",62,"BK"
"05/06/2020","DEATH_COUNT",38,"BK"
"05/06/2020","PROBABLE_DEATH_COUNT",15,"BK"
"05/06/2020","CASE_COUNT_7DAY_AVG",421,"BK"
"05/06/2020","PROBABLE_CASE_COUNT_7DAY_AVG",12,"BK"
"05/06/2020","ALL_CASE_COUNT_7DAY_AVG",433,"BK"
"05/06/2020","HOSPITALIZED_COUNT_7DAY_AVG",65,"BK"
"05/06/2020","DEATH_COUNT_7DAY_AVG",49,"BK"
"05/06/2020","ALL_DEATH_COUNT_7DAY_AVG",61,"BK"
"05/06/2020","CASE_COUNT",165,"MN"
"05/06/2020","PROBABLE_CASE_COUNT",2,"MN"
"05/06/2020","HOSPITALIZED_COUNT",27,"MN"
"05/06/2020","DEATH_COUNT",17,"MN"
"05/06/2020","PROBABLE_DEATH_COUNT",2,"MN"
"05/06/2020","CASE_COUNT_7DAY_AVG",188,"MN"
"05/06/2020","PROBABLE_CASE_COUNT_7DAY_AVG",4,"MN"
"05/06/2020","ALL_CASE_COUNT_7DAY_AVG",193,"MN"
"05/06/2020","HOSPITALIZED_COUNT_7DAY_AVG",30,"MN"
"05/06/2020","DEATH_COUNT_7DAY_AVG",24,"MN"
"05/06/2020","ALL_DEATH_COUNT_7DAY_AVG",29,"MN"
"05/06/2020","CASE_COUNT",443,"QN"
"05/06/2020","PROBABLE_CASE_COUNT",2,"QN"
"05/06/2020","HOSPITALIZED_COUNT",55,"QN"
"05/06/2020","DEATH_COUNT",59,"QN"
"05/06/2020","PROBABLE_DEATH_COUNT",2,"QN"
"05/06/2020","CASE_COUNT_7DAY_AVG",449,"QN"
"05/06/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"QN"
"05/06/2020","ALL_CASE_COUNT_7DAY_AVG",454,"QN"
"05/06/2020","HOSPITALIZED_COUNT_7DAY_AVG",66,"QN"
"05/06/2020","DEATH_COUNT_7DAY_AVG",60,"QN"
"05/06/2020","ALL_DEATH_COUNT_7DAY_AVG",65,"QN"
"05/06/2020","CASE_COUNT",60,"SI"
"05/06/2020","PROBABLE_CASE_COUNT",0,"SI"
"05/06/2020","HOSPITALIZED_COUNT",15,"SI"
"05/06/2020","DEATH_COUNT",8,"SI"
"05/06/2020","PROBABLE_DEATH_COUNT",0,"SI"
"05/06/2020","CASE_COUNT_7DAY_AVG",76,"SI"
"05/06/2020","PROBABLE_CASE_COUNT_7DAY_AVG",2,"SI"
"05/06/2020","ALL_CASE_COUNT_7DAY_AVG",78,"SI"
"05/06/2020","HOSPITALIZED_COUNT_7DAY_AVG",14,"SI"
"05/06/2020","DEATH_COUNT_7DAY_AVG",11,"SI"
"05/06/2020","ALL_DEATH_COUNT_7DAY_AVG",12,"SI"
"05/07/2020","CASE_COUNT",298,"BX"
"05/07/2020","PROBABLE_CASE_COUNT",4,"BX"
"05/07/2020","HOSPITALIZED_COUNT",43,"BX"
"05/07/2020","DEATH_COUNT",28,"BX"
"05/07/2020","PROBABLE_DEATH_COUNT",4,"BX"
"05/07/2020","CASE_COUNT_7DAY_AVG",298,"BX"
"05/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"BX"
"05/07/2020","ALL_CASE_COUNT_7DAY_AVG",303,"BX"
"05/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",55,"BX"
"05/07/2020","DEATH_COUNT_7DAY_AVG",34,"BX"
"05/07/2020","ALL_DEATH_COUNT_7DAY_AVG",39,"BX"
"05/07/2020","CASE_COUNT",403,"BK"
"05/07/2020","PROBABLE_CASE_COUNT",8,"BK"
"05/07/2020","HOSPITALIZED_COUNT",53,"BK"
"05/07/2020","DEATH_COUNT",46,"BK"
"05/07/2020","PROBABLE_DEATH_COUNT",8,"BK"
"05/07/2020","CASE_COUNT_7DAY_AVG",393,"BK"
"05/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",12,"BK"
"05/07/2020","ALL_CASE_COUNT_7DAY_AVG",405,"BK"
"05/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",62,"BK"
"05/07/2020","DEATH_COUNT_7DAY_AVG",46,"BK"
"05/07/2020","ALL_DEATH_COUNT_7DAY_AVG",57,"BK"
"05/07/2020","CASE_COUNT",119,"MN"
"05/07/2020","PROBABLE_CASE_COUNT",2,"MN"
"05/07/2020","HOSPITALIZED_COUNT",18,"MN"
"05/07/2020","DEATH_COUNT",23,"MN"
"05/07/2020","PROBABLE_DEATH_COUNT",2,"MN"
"05/07/2020","CASE_COUNT_7DAY_AVG",174,"MN"
"05/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",4,"MN"
"05/07/2020","ALL_CASE_COUNT_7DAY_AVG",179,"MN"
"05/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",28,"MN"
"05/07/2020","DEATH_COUNT_7DAY_AVG",23,"MN"
"05/07/2020","ALL_DEATH_COUNT_7DAY_AVG",27,"MN"
"05/07/2020","CASE_COUNT",358,"QN"
"05/07/2020","PROBABLE_CASE_COUNT",2,"QN"
"05/07/2020","HOSPITALIZED_COUNT",51,"QN"
"05/07/2020","DEATH_COUNT",40,"QN"
"05/07/2020","PROBABLE_DEATH_COUNT",2,"QN"
"05/07/2020","CASE_COUNT_7DAY_AVG",415,"QN"
"05/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"QN"
"05/07/2020","ALL_CASE_COUNT_7DAY_AVG",420,"QN"
"05/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",62,"QN"
"05/07/2020","DEATH_COUNT_7DAY_AVG",56,"QN"
"05/07/2020","ALL_DEATH_COUNT_7DAY_AVG",61,"QN"
"05/07/2020","CASE_COUNT",60,"SI"
"05/07/2020","PROBABLE_CASE_COUNT",2,"SI"
"05/07/2020","HOSPITALIZED_COUNT",13,"SI"
"05/07/2020","DEATH_COUNT",4,"SI"
"05/07/2020","PROBABLE_DEATH_COUNT",2,"SI"
"05/07/2020","CASE_COUNT_7DAY_AVG",66,"SI"
"05/07/2020","PROBABLE_CASE_COUNT_7DAY_AVG",2,"SI"
"05/07/2020","ALL_CASE_COUNT_7DAY_AVG",68,"SI"
"05/07/2020","HOSPITALIZED_COUNT_7DAY_AVG",14,"SI"
"05/07/2020","DEATH_COUNT_7DAY_AVG",10,"SI"
"05/07/2020","ALL_DEATH_COUNT_7DAY_AVG",12,"SI"
"05/08/2020","CASE_COUNT",250,"BX"
"05/08/2020","PROBABLE_CASE_COUNT",5,"BX"
"05/08/2020","HOSPITALIZED_COUNT",42,"BX"
"05/08/2020","DEATH_COUNT",22,"BX"
"05/08/2020","PROBABLE_DEATH_COUNT",5,"BX"
"05/08/2020","CASE_COUNT_7DAY_AVG",269,"BX"
"05/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"BX"
"05/08/2020","ALL_CASE_COUNT_7DAY_AVG",275,"BX"
"05/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",51,"BX"
"05/08/2020","DEATH_COUNT_7DAY_AVG",31,"BX"
"05/08/2020","ALL_DEATH_COUNT_7DAY_AVG",36,"BX"
"05/08/2020","CASE_COUNT",344,"BK"
"05/08/2020","PROBABLE_CASE_COUNT",5,"BK"
"05/08/2020","HOSPITALIZED_COUNT",53,"BK"
"05/08/2020","DEATH_COUNT",43,"BK"
"05/08/2020","PROBABLE_DEATH_COUNT",5,"BK"
"05/08/2020","CASE_COUNT_7DAY_AVG",371,"BK"
"05/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",10,"BK"
"05/08/2020","ALL_CASE_COUNT_7DAY_AVG",381,"BK"
"05/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",60,"BK"
"05/08/2020","DEATH_COUNT_7DAY_AVG",44,"BK"
"05/08/2020","ALL_DEATH_COUNT_7DAY_AVG",54,"BK"
"05/08/2020","CASE_COUNT",99,"MN"
"05/08/2020","PROBABLE_CASE_COUNT",6,"MN"
"05/08/2020","HOSPITALIZED_COUNT",20,"MN"
"05/08/2020","DEATH_COUNT",13,"MN"
"05/08/2020","PROBABLE_DEATH_COUNT",6,"MN"
"05/08/2020","CASE_COUNT_7DAY_AVG",154,"MN"
"05/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",4,"MN"
"05/08/2020","ALL_CASE_COUNT_7DAY_AVG",159,"MN"
"05/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",26,"MN"
"05/08/2020","DEATH_COUNT_7DAY_AVG",21,"MN"
"05/08/2020","ALL_DEATH_COUNT_7DAY_AVG",25,"MN"
"05/08/2020","CASE_COUNT",344,"QN"
"05/08/2020","PROBABLE_CASE_COUNT",7,"QN"
"05/08/2020","HOSPITALIZED_COUNT",43,"QN"
"05/08/2020","DEATH_COUNT",48,"QN"
"05/08/2020","PROBABLE_DEATH_COUNT",7,"QN"
"05/08/2020","CASE_COUNT_7DAY_AVG",375,"QN"
"05/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",5,"QN"
"05/08/2020","ALL_CASE_COUNT_7DAY_AVG",380,"QN"
"05/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",56,"QN"
"05/08/2020","DEATH_COUNT_7DAY_AVG",52,"QN"
"05/08/2020","ALL_DEATH_COUNT_7DAY_AVG",57,"QN"
"05/08/2020","CASE_COUNT",42,"SI"
"05/08/2020","PROBABLE_CASE_COUNT",0,"SI"
"05/08/2020","HOSPITALIZED_COUNT",11,"SI"
"05/08/2020","DEATH_COUNT",5,"SI"
"05/08/2020","PROBABLE_DEATH_COUNT",0,"SI"
"05/08/2020","CASE_COUNT_7DAY_AVG",61,"SI"
"05/08/2020","PROBABLE_CASE_COUNT_7DAY_AVG",1,"SI"
"05/08/2020","ALL_CASE_COUNT_7DAY_AVG",62,"SI"
"05/08/2020","HOSPITALIZED_COUNT_7DAY_AVG",14,"SI"
"05/08/2020","DEATH_COUNT_7DAY_AVG",9,"SI"
"05/08/2020","ALL_DEATH_COUNT_7DAY_AVG",10,"SI"
"05/09/2020","CASE_COUNT",175,"BX"
"05/09/2020","PROBABLE_CASE_COUNT",0,"BX"
"05/09/2020","HOSPITALIZED_COUNT",31,"BX"
"05/09/2020","DEATH_COUNT",21,"BX"
